rowid,order,family,genus,species,longitude,latitude,year,source,study
1809,Primates,Cebidae,Sapajus,Sapajus nigritus,-42.55,-19.79,2008,atlantic_camtrap,"Terrestrial Vertebrate (camera trap) Monitoring Protocol, Site Rio Doce, Atlantic Forest, Brazil. Tropical Ecology, Assessment and Monitoring (TEAM) Network. 2004 - 2008."
1810,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-42.55,-19.79,2008,atlantic_camtrap,"Terrestrial Vertebrate (camera trap) Monitoring Protocol, Site Rio Doce, Atlantic Forest, Brazil. Tropical Ecology, Assessment and Monitoring (TEAM) Network. 2004 - 2008."
1811,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-42.55,-19.79,2008,atlantic_camtrap,"Terrestrial Vertebrate (camera trap) Monitoring Protocol, Site Rio Doce, Atlantic Forest, Brazil. Tropical Ecology, Assessment and Monitoring (TEAM) Network. 2004 - 2008."
1812,Artiodactyla,Cervidae,Mazama,Mazama americana,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1813,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1814,Artiodactyla,Cervidae,Mazama,Mazama nana,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1815,Artiodactyla,Cervidae,Mazama,Mazama sp.,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1816,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1817,Carnivora,Canidae,Canis,Canis familiaris,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1818,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1819,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1820,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1821,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1822,Carnivora,Felidae,Panthera,Panthera onca,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1823,Carnivora,Felidae,Puma,Puma concolor,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1824,Carnivora,Felidae,Puma,Puma yagouaroundi,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1825,Carnivora,Mustelidae,Eira,Eira barbara,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1826,Carnivora,Procyonidae,Nasua,Nasua nasua,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1827,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1828,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1829,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1830,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1831,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1832,Didelphimorphia,Didelphidae,Philander,Philander opossum,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1833,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1834,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1835,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1836,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1837,Primates,Cebidae,Sapajus,Sapajus nigritus,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1838,Rodentia,Caviidae,Cavia,Cavia sp.,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1839,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1840,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1841,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1842,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-54.1,-25.99,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1843,Artiodactyla,Cervidae,Mazama,Mazama americana,-54.36,-25.66,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1844,Artiodactyla,Cervidae,Mazama,Mazama nana,-54.36,-25.66,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
1845,Artiodactyla,Cervidae,Mazama,Mazama sp.,-54.36,-25.66,2004,atlantic_camtrap,"Paviolo, A., C. D. De Angelo, Y. E. Di Blanco y M. S. Di Bitetti. 2008. Jaguar Panthera onca population decline in the Upper Parana Atlantic Forest of Argentina and Brazil. Oryx 42: 554-551"
