rowid,order,family,genus,species,longitude,latitude,year,source,study
1036,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1037,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1038,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1039,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1040,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1041,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1042,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1043,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1044,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1045,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1046,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1047,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1048,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1049,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1050,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1051,Carnivora,Mustelidae,Eira,Eira barbara,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1052,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1053,Primates,Cebidae,Sapajus,Sapajus nigritus,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1054,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1055,Primates,Atelidae,Alouatta,Alouatta guariba,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1056,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1057,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1058,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1059,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1060,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1061,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1062,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1063,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1064,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1065,Carnivora,Mustelidae,Eira,Eira barbara,-47.810556,-24.017473000000003,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1066,Primates,Cebidae,Sapajus,Sapajus nigritus,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1067,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1068,Primates,Atelidae,Alouatta,Alouatta guariba,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1069,Carnivora,Felidae,Puma,Puma concolor,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1070,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1071,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1072,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1073,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1074,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1075,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1076,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1077,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1078,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1079,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1080,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-47.906603999999994,-24.01649,2003,atlantic_large_mammals,"Pianca, C. C. (2004). A caca e seus efeitos sobre a ocorrencia de mamiferos de medio e grande porte em areas preservadas de Mata Atlantica na Serra de Paranapiacaba (SP). Diss. Universidade de Sao Paulo."
1081,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1082,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1083,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1084,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1085,Primates,Atelidae,Alouatta,Alouatta guariba,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1086,Primates,Cebidae,Sapajus,Sapajus nigritus,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
1087,Carnivora,Canidae,Canis,Canis familiaris,-43.384722,-22.545278,2005,atlantic_large_mammals,"Travassos, L., Carvalho, I. D., Pires, A. S., Goncalves, S. N., Oliveira, P. M., Saraiva, A., Fernandez, F. A. S. (2018). Living and lost mammals of Rio de Janeiro's largest biological reserve: an updated species list of Tingua. Biota Neotropica 18.2,  e20170453."
