order,family,genus,species,longitude,latitude,year,source,geometry
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.28701,-25.51383,NA,neotropical_carnivores,"c(-54.28701, -25.51383)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.55361,-25.4475,NA,neotropical_carnivores,"c(-54.55361, -25.4475)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.12694,-25.37778,NA,neotropical_carnivores,"c(-54.12694, -25.37778)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.58392,-25.36306,NA,neotropical_carnivores,"c(-50.58392, -25.36306)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-60.87844,-23.86945,NA,neotropical_carnivores,"c(-60.87844, -23.86945)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-65.70486,-23.16261,NA,neotropical_carnivores,"c(-65.70486, -23.16261)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.44891,-22.90922,NA,neotropical_carnivores,"c(-48.44891, -22.90922)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-59.46667,-22.86667,NA,neotropical_carnivores,"c(-59.46667, -22.86667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-59.85,-22.38,NA,neotropical_carnivores,"c(-59.85, -22.38)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-63.56731,-22.30103,NA,neotropical_carnivores,"c(-63.56731, -22.30103)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-59.86667,-20.63333,NA,neotropical_carnivores,"c(-59.86667, -20.63333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.63056,-19.53944,NA,neotropical_carnivores,"c(-40.63056, -19.53944)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.3,-10.98333,NA,neotropical_carnivores,"c(-39.3, -10.98333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.63333,-10.96667,NA,neotropical_carnivores,"c(-39.63333, -10.96667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-78.16167,-4.9833,NA,neotropical_carnivores,"c(-78.16167, -4.9833)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-78.633,-4.283,NA,neotropical_carnivores,"c(-78.633, -4.283)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-78.233,-3.483,NA,neotropical_carnivores,"c(-78.233, -3.483)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.7,-2.43,NA,neotropical_carnivores,"c(-54.7, -2.43)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-61.62389,-1.81,NA,neotropical_carnivores,"c(-61.62389, -1.81)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.18333,-1.26667,NA,neotropical_carnivores,"c(-48.18333, -1.26667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.89418,-1.06709,NA,neotropical_carnivores,"c(-80.89418, -1.06709)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-59.77254,2.57605,NA,neotropical_carnivores,"c(-59.77254, 2.57605)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.75,3.3,NA,neotropical_carnivores,"c(-58.75, 3.3)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-59.53333,5.06667,NA,neotropical_carnivores,"c(-59.53333, 5.06667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-67.78,5.22,NA,neotropical_carnivores,"c(-67.78, 5.22)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-66.93333,10.58333,NA,neotropical_carnivores,"c(-66.93333, 10.58333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.36667,13.23333,NA,neotropical_carnivores,"c(-88.36667, 13.23333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.06667,13.31667,NA,neotropical_carnivores,"c(-88.06667, 13.31667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.06667,13.41667,NA,neotropical_carnivores,"c(-88.06667, 13.41667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-89.1,15.26667,NA,neotropical_carnivores,"c(-89.1, 15.26667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.675,15.9167,NA,neotropical_carnivores,"c(-90.675, 15.9167)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.97083,16.09722,NA,neotropical_carnivores,"c(-90.97083, 16.09722)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-91.732,16.111,NA,neotropical_carnivores,"c(-91.732, 16.111)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.93333,16.11667,NA,neotropical_carnivores,"c(-90.93333, 16.11667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.9,16.157,NA,neotropical_carnivores,"c(-90.9, 16.157)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.873,16.172,NA,neotropical_carnivores,"c(-90.873, 16.172)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-91.162,16.812,NA,neotropical_carnivores,"c(-91.162, 16.812)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-100.327,17.258,NA,neotropical_carnivores,"c(-100.327, 17.258)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-101.4961,17.63694,NA,neotropical_carnivores,"c(-101.4961, 17.63694)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-96.336,17.652,NA,neotropical_carnivores,"c(-96.336, 17.652)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-95.1325,17.73583,NA,neotropical_carnivores,"c(-95.1325, 17.73583)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-97.20731,18.23117,NA,neotropical_carnivores,"c(-97.20731, 18.23117)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-95.322,18.326,NA,neotropical_carnivores,"c(-95.322, 18.326)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-100.137,18.38,NA,neotropical_carnivores,"c(-100.137, 18.38)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-96.34,18.84,NA,neotropical_carnivores,"c(-96.34, 18.84)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-100.4397,18.91319,NA,neotropical_carnivores,"c(-100.4397, 18.91319)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-102.3209,19.14581,NA,neotropical_carnivores,"c(-102.3209, 19.14581)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.9399,19.16667,NA,neotropical_carnivores,"c(-103.9399, 19.16667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.9401,19.16728,NA,neotropical_carnivores,"c(-103.9401, 19.16728)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-100.209,19.17,NA,neotropical_carnivores,"c(-100.209, 19.17)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.8989,19.19864,NA,neotropical_carnivores,"c(-103.8989, 19.19864)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.8991,19.19925,NA,neotropical_carnivores,"c(-103.8991, 19.19925)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.4956,19.23861,NA,neotropical_carnivores,"c(-104.4956, 19.23861)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.4958,19.23922,NA,neotropical_carnivores,"c(-104.4958, 19.23922)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-87.95975,19.28239,NA,neotropical_carnivores,"c(-87.95975, 19.28239)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.7837,19.30362,NA,neotropical_carnivores,"c(-104.7837, 19.30362)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.972,19.442,NA,neotropical_carnivores,"c(-104.972, 19.442)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.94970000000001,19.44417,NA,neotropical_carnivores,"c(-103.9497, 19.44417)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.9499,19.44477,NA,neotropical_carnivores,"c(-103.9499, 19.44477)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-105.008,19.454,NA,neotropical_carnivores,"c(-105.008, 19.454)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-105.004,19.458,NA,neotropical_carnivores,"c(-105.004, 19.458)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-105,19.458,NA,neotropical_carnivores,"c(-105, 19.458)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.958,19.483,NA,neotropical_carnivores,"c(-104.958, 19.483)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-87.58056,19.81803,NA,neotropical_carnivores,"c(-87.58056, 19.81803)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-97.28694,19.955,NA,neotropical_carnivores,"c(-97.28694, 19.955)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-103.35,20.683,NA,neotropical_carnivores,"c(-103.35, 20.683)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.066,20.719,NA,neotropical_carnivores,"c(-88.066, 20.719)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-86.996,20.956,NA,neotropical_carnivores,"c(-86.996, 20.956)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.604,20.964,NA,neotropical_carnivores,"c(-88.604, 20.964)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.176,21.019,NA,neotropical_carnivores,"c(-88.176, 21.019)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.149,21.143,NA,neotropical_carnivores,"c(-88.149, 21.143)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.168,21.191,NA,neotropical_carnivores,"c(-88.168, 21.191)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.169,21.192,NA,neotropical_carnivores,"c(-88.169, 21.192)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.271,21.296,NA,neotropical_carnivores,"c(-88.271, 21.296)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.332,21.333,NA,neotropical_carnivores,"c(-88.332, 21.333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-101.48,21.43,NA,neotropical_carnivores,"c(-101.48, 21.43)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-87.75,21.6,NA,neotropical_carnivores,"c(-87.75, 21.6)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-104.5006,22.41806,NA,neotropical_carnivores,"c(-104.5006, 22.41806)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-97.10027,18.85069,2015,neotropical_carnivores,"c(-97.10027, 18.85069)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.44919,-25.68368,2014,neotropical_carnivores,"c(-54.44919, -25.68368)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.16528,-20.40786,2014,neotropical_carnivores,"c(-51.16528, -20.40786)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.99,-19.7,2014,neotropical_carnivores,"c(-39.99, -19.7)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.583,-1.333,2014,neotropical_carnivores,"c(-79.583, -1.333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.56108,0.04977,2014,neotropical_carnivores,"c(-79.56108, 0.04977)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.467,0.333,2014,neotropical_carnivores,"c(-79.467, 0.333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-105.021,19.446,2014,neotropical_carnivores,"c(-105.021, 19.446)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.17374,-26.19763,2013,neotropical_carnivores,"c(-54.17374, -26.19763)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.16667,-26.16667,2013,neotropical_carnivores,"c(-50.16667, -26.16667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.25622,-25.93707,2013,neotropical_carnivores,"c(-54.25622, -25.93707)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.46718,-25.68837,2013,neotropical_carnivores,"c(-54.46718, -25.68837)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.19358,-25.6836,2013,neotropical_carnivores,"c(-54.19358, -25.6836)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.17068,-25.6821,2013,neotropical_carnivores,"c(-54.17068, -25.6821)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.16816,-25.68071,2013,neotropical_carnivores,"c(-54.16816, -25.68071)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.16803,-25.68067,2013,neotropical_carnivores,"c(-54.16803, -25.68067)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.27101,-25.67337,2013,neotropical_carnivores,"c(-54.27101, -25.67337)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.52472,-25.64705,2013,neotropical_carnivores,"c(-54.52472, -25.64705)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.27029,-25.51818,2013,neotropical_carnivores,"c(-54.27029, -25.51818)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.625,-23.35,2013,neotropical_carnivores,"c(-47.625, -23.35)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.61708,-22.88772,2013,neotropical_carnivores,"c(-44.61708, -22.88772)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.98741,-22.4521,2013,neotropical_carnivores,"c(-42.98741, -22.4521)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.61432,-22.42769,2013,neotropical_carnivores,"c(-44.61432, -22.42769)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.7118,-22.2449,2013,neotropical_carnivores,"c(-47.7118, -22.2449)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.07611,-19.43722,2013,neotropical_carnivores,"c(-40.07611, -19.43722)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-45.21153,-19.3015,2013,neotropical_carnivores,"c(-45.21153, -19.3015)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.69917,-9.01556,2013,neotropical_carnivores,"c(-42.69917, -9.01556)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.783,-1.7,2013,neotropical_carnivores,"c(-79.783, -1.7)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-65.87233,-27.28606,2012,neotropical_carnivores,"c(-65.87233, -27.28606)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.17065,-25.682,2012,neotropical_carnivores,"c(-54.17065, -25.682)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.16097,-25.68076,2012,neotropical_carnivores,"c(-54.16097, -25.68076)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.12861,-25.37639,2012,neotropical_carnivores,"c(-54.12861, -25.37639)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.06,-22.9,2012,neotropical_carnivores,"c(-47.06, -22.9)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.0685,-22.4388,2012,neotropical_carnivores,"c(-43.0685, -22.4388)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.4167,-21.2,2012,neotropical_carnivores,"c(-50.4167, -21.2)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.60028,-19.93556,2012,neotropical_carnivores,"c(-40.60028, -19.93556)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.875,-19.101,2012,neotropical_carnivores,"c(-39.875, -19.101)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.033,-2.167,2012,neotropical_carnivores,"c(-80.033, -2.167)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.617,-0.9,2012,neotropical_carnivores,"c(-79.617, -0.9)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-67.5833,8.5667,2012,neotropical_carnivores,"c(-67.5833, 8.5667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.59153,-25.39925,2011,neotropical_carnivores,"c(-50.59153, -25.39925)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.36022,-25.29325,2011,neotropical_carnivores,"c(-50.36022, -25.29325)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.91642,-22.24585,2011,neotropical_carnivores,"c(-42.91642, -22.24585)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-62.567,-19.917,2011,neotropical_carnivores,"c(-62.567, -19.917)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.01694,-19.49389,2011,neotropical_carnivores,"c(-44.01694, -19.49389)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.07742,-28.02876,2010,neotropical_carnivores,"c(-58.07742, -28.02876)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.064,-28.02333,2010,neotropical_carnivores,"c(-58.064, -28.02333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.02877,-28.01876,2010,neotropical_carnivores,"c(-58.02877, -28.01876)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.02353,-25.04044,2010,neotropical_carnivores,"c(-50.02353, -25.04044)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.7635,-22.264,2010,neotropical_carnivores,"c(-47.7635, -22.264)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.967,-0.033,2010,neotropical_carnivores,"c(-79.967, -0.033)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.05008,-28.02582,2009,neotropical_carnivores,"c(-58.05008, -28.02582)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.06419,-28.02342,2009,neotropical_carnivores,"c(-58.06419, -28.02342)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.03464,-28.01896,2009,neotropical_carnivores,"c(-58.03464, -28.01896)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.05109,-28.01766,2009,neotropical_carnivores,"c(-58.05109, -28.01766)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.022,-28.01437,2009,neotropical_carnivores,"c(-58.022, -28.01437)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.02891,-28.01405,2009,neotropical_carnivores,"c(-58.02891, -28.01405)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.00761,-28.00802,2009,neotropical_carnivores,"c(-58.00761, -28.00802)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.45548,-25.67886,2009,neotropical_carnivores,"c(-54.45548, -25.67886)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.31032,-25.67882,2009,neotropical_carnivores,"c(-54.31032, -25.67882)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.29441,-25.53137,2009,neotropical_carnivores,"c(-54.29441, -25.53137)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.31282,-25.53035,2009,neotropical_carnivores,"c(-54.31282, -25.53035)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.7448,-22.233,2009,neotropical_carnivores,"c(-47.7448, -22.233)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-57.75184,-16.73455,2009,neotropical_carnivores,"c(-57.75184, -16.73455)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-57.8,6.55,2009,neotropical_carnivores,"c(-57.8, 6.55)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52,-29.61667,2008,neotropical_carnivores,"c(-52, -29.61667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.18194,-28.31306,2008,neotropical_carnivores,"c(-52.18194, -28.31306)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.089,-28.03437,2008,neotropical_carnivores,"c(-58.089, -28.03437)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.07629,-28.02781,2008,neotropical_carnivores,"c(-58.07629, -28.02781)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.04079,-28.0258,2008,neotropical_carnivores,"c(-58.04079, -28.0258)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.02002,-28.01567,2008,neotropical_carnivores,"c(-58.02002, -28.01567)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.03987,-28.0147,2008,neotropical_carnivores,"c(-58.03987, -28.0147)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.03995,-28.01469,2008,neotropical_carnivores,"c(-58.03995, -28.01469)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.02882,-28.01391,2008,neotropical_carnivores,"c(-58.02882, -28.01391)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.01753,-27.9989,2008,neotropical_carnivores,"c(-58.01753, -27.9989)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-57.99259,-27.96153,2008,neotropical_carnivores,"c(-57.99259, -27.96153)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.52678,-27.66179,2008,neotropical_carnivores,"c(-55.52678, -27.66179)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.8,-26.61667,2008,neotropical_carnivores,"c(-54.8, -26.61667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.47802,-25.69073,2008,neotropical_carnivores,"c(-54.47802, -25.69073)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.47476,-25.68955,2008,neotropical_carnivores,"c(-54.47476, -25.68955)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4988,-25.66906,2008,neotropical_carnivores,"c(-54.4988, -25.66906)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.46861,-25.62083,2008,neotropical_carnivores,"c(-54.46861, -25.62083)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4885,-25.61817,2008,neotropical_carnivores,"c(-54.4885, -25.61817)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.98333,-24.72194,2008,neotropical_carnivores,"c(-48.98333, -24.72194)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.65,-24.45,2008,neotropical_carnivores,"c(-55.65, -24.45)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.95,-23.91667,2008,neotropical_carnivores,"c(-51.95, -23.91667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.95,-23.88333,2008,neotropical_carnivores,"c(-51.95, -23.88333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.96667,-23.86667,2008,neotropical_carnivores,"c(-51.96667, -23.86667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.128,-19.003,2008,neotropical_carnivores,"c(-40.128, -19.003)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.30464,-14.80072,2008,neotropical_carnivores,"c(-52.30464, -14.80072)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.33333,-14.68333,2008,neotropical_carnivores,"c(-52.33333, -14.68333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.68362,-14.07861,2008,neotropical_carnivores,"c(-51.68362, -14.07861)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.1586,-14.05,2008,neotropical_carnivores,"c(-52.1586, -14.05)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.917,-2.58,2008,neotropical_carnivores,"c(-54.917, -2.58)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-79.85,8.53333,2008,neotropical_carnivores,"c(-79.85, 8.53333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.971,16.097,2008,neotropical_carnivores,"c(-90.971, 16.097)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-88.602,20.965,2008,neotropical_carnivores,"c(-88.602, 20.965)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.07735,-28.0285,2007,neotropical_carnivores,"c(-58.07735, -28.0285)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.06402,-28.02326,2007,neotropical_carnivores,"c(-58.06402, -28.02326)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-58.00131,-28.01706,2007,neotropical_carnivores,"c(-58.00131, -28.01706)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.2148,-27.54621,2007,neotropical_carnivores,"c(-55.2148, -27.54621)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.48756,-25.61827,2007,neotropical_carnivores,"c(-54.48756, -25.61827)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.58622,-25.38117,2007,neotropical_carnivores,"c(-50.58622, -25.38117)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.06134,-22.4603,2007,neotropical_carnivores,"c(-43.06134, -22.4603)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-62.217,-18.75,2007,neotropical_carnivores,"c(-62.217, -18.75)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.7497,-15.4606,2007,neotropical_carnivores,"c(-55.7497, -15.4606)"
